country_iso3,country_name,year,EMRI_Score,Market_Readiness_Tier,Layers_Passed,Layer1_Pass,Layer2_Pass,Layer3_Pass
MLT,Malta,2019,78.21889235437558,Tier_2_Good,2,True,True,False
MLT,Malta,2020,78.35151563020202,Tier_2_Good,2,True,True,False
MLT,Malta,2021,80.05991044052989,Tier_2_Good,2,True,True,False
MLT,Malta,2022,81.5368679830591,Tier_2_Good,2,True,True,False
MMR,Myanmar,2018,28.021193938900776,Tier_4_Low,0,False,False,False
MMR,Myanmar,2019,30.187697006558796,Tier_4_Low,0,False,False,False
MMR,Myanmar,2020,32.34782362693199,Tier_4_Low,0,False,False,False
MMR,Myanmar,2021,30.779525244731534,Tier_4_Low,0,False,False,False
MMR,Myanmar,2022,30.8953176791063,Tier_4_Low,0,False,False,False
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2018,35.93457365611961,Tier_4_Low,0,False,False,False
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2019,36.73551836624691,Tier_4_Low,0,False,False,False
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2020,37.13066597565639,Tier_4_Low,0,False,False,False
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2021,38.898977290390256,Tier_4_Low,0,False,False,False
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2022,40.53695092643398,Tier_4_Low,0,False,False,False
MNE,Montenegro,2018,58.9295276848642,,1,False,True,False
MNE,Montenegro,2019,59.967005745008315,,1,False,True,False
MNE,Montenegro,2020,59.52110473938273,,1,False,True,False
MNE,Montenegro,2021,61.92715121259927,,1,False,True,False
MNE,Montenegro,2022,65.13881199123445,Tier_2_Good,2,True,True,False
MNG,Mongolia,2018,48.01782299992296,Tier_4_Low,0,False,False,False
MNG,Mongolia,2019,50.20082256473061,Tier_4_Low,0,False,False,False
MNG,Mongolia,2020,52.578898391251286,Tier_4_Low,0,False,False,False
MNG,Mongolia,2021,57.8887256313977,Tier_3_Moderate,1,True,False,False
MNG,Mongolia,2022,59.0089622466447,Tier_3_Moderate,1,True,False,False
MNP,Northern Mariana Islands,2018,74.45127280927323,,1,False,True,False
MNP,Northern Mariana Islands,2019,75.19393168404214,,1,False,True,False
MNP,Northern Mariana Islands,2020,74.12930478951056,,1,False,True,False
MNP,Northern Mariana Islands,2021,73.67812115725661,,1,False,True,False
MNP,Northern Mariana Islands,2022,76.63384901335186,Tier_2_Good,2,True,True,False
MOZ,Mozambique,2018,20.256382886142344,Tier_4_Low,0,False,False,False
MOZ,Mozambique,2019,20.96725065814926,Tier_4_Low,0,False,False,False
MOZ,Mozambique,2020,20.826686378157216,Tier_4_Low,0,False,False,False
MOZ,Mozambique,2021,21.90673191272615,Tier_4_Low,0,False,False,False
MOZ,Mozambique,2022,23.307680639507293,Tier_4_Low,0,False,False,False
MRT,Mauritania,2018,29.99916041087691,Tier_4_Low,0,False,False,False
MRT,Mauritania,2019,30.91036580174649,Tier_4_Low,0,False,False,False
MRT,Mauritania,2020,32.349230780061724,Tier_4_Low,0,False,False,False
MRT,Mauritania,2021,34.53781289716358,Tier_4_Low,0,False,False,False
MRT,Mauritania,2022,36.88986165642519,Tier_4_Low,0,False,False,False
MUS,Mauritius,2018,53.5219654257723,,1,False,True,False
MUS,Mauritius,2019,54.49838748883094,,1,False,True,False
MUS,Mauritius,2020,54.126309629695115,,1,False,True,False
MUS,Mauritius,2021,54.859514303147385,,1,False,True,False
MUS,Mauritius,2022,56.841212576585974,,1,False,True,False
MWI,Malawi,2018,14.498200292611175,Tier_4_Low,0,False,False,False
MWI,Malawi,2019,15.807031053630146,Tier_4_Low,0,False,False,False
MWI,Malawi,2020,17.37510064297494,Tier_4_Low,0,False,False,False
MWI,Malawi,2021,17.564113940143823,Tier_4_Low,0,False,False,False
MWI,Malawi,2022,17.981440248375037,Tier_4_Low,0,False,False,False
MYS,Malaysia,2018,65.59573012023885,Tier_2_Good,2,True,True,False
MYS,Malaysia,2019,66.64310234491559,Tier_2_Good,2,True,True,False
MYS,Malaysia,2020,67.45954953658386,Tier_2_Good,2,True,True,False
MYS,Malaysia,2021,69.92111947252322,Tier_2_Good,2,True,True,False
MYS,Malaysia,2022,70.85044490498966,Tier_2_Good,2,True,True,False
NAC,North America,2018,82.46852416395213,Tier_2_Good,2,True,True,False
NAC,North America,2019,82.93424911900897,Tier_2_Good,2,True,True,False
NAC,North America,2020,82.81590592800978,Tier_2_Good,2,True,True,False
NAC,North America,2021,83.86719280227419,Tier_2_Good,2,True,True,False
NAC,North America,2022,84.81870437186102,Tier_2_Good,2,True,True,False
NAM,Namibia,2018,45.55917154339616,,1,False,True,False
NAM,Namibia,2019,47.18494018916839,Tier_4_Low,0,False,False,False
NAM,Namibia,2020,47.770614340001075,Tier_4_Low,0,False,False,False
NAM,Namibia,2021,48.987878947334416,Tier_4_Low,0,False,False,False
NAM,Namibia,2022,50.06186368868885,Tier_4_Low,0,False,False,False
NCL,New Caledonia,2018,74.07761929990905,Tier_2_Good,2,True,True,False
NCL,New Caledonia,2019,75.61246990840219,Tier_2_Good,2,True,True,False
NCL,New Caledonia,2020,76.20965616816135,Tier_2_Good,2,True,True,False
NCL,New Caledonia,2021,75.8305764420972,Tier_2_Good,2,True,True,False
NCL,New Caledonia,2022,76.08679962034955,Tier_2_Good,2,True,True,False
NER,Niger,2018,16.25509340293854,Tier_4_Low,0,False,False,False
NER,Niger,2019,16.44661380687954,Tier_4_Low,0,False,False,False
NER,Niger,2020,16.887175350406253,Tier_4_Low,0,False,False,False
NER,Niger,2021,18.049334758859814,Tier_4_Low,0,False,False,False
NER,Niger,2022,18.880797123380102,Tier_4_Low,0,False,False,False
NGA,Nigeria,2018,39.426502272219146,Tier_4_Low,0,False,False,False
NGA,Nigeria,2019,42.34664228769433,Tier_4_Low,0,False,False,False
NGA,Nigeria,2020,42.633279882542695,Tier_4_Low,0,False,False,False
NGA,Nigeria,2021,44.382105340122656,Tier_4_Low,0,False,False,False
NGA,Nigeria,2022,45.85050095590568,Tier_4_Low,0,False,False,False
NIC,Nicaragua,2018,37.59382462156633,Tier_4_Low,0,False,False,False
NIC,Nicaragua,2019,38.67558922324731,Tier_4_Low,0,False,False,False
NIC,Nicaragua,2020,39.906219599446224,Tier_4_Low,0,False,False,False
NIC,Nicaragua,2021,42.66797464135474,Tier_4_Low,0,False,False,False
NIC,Nicaragua,2022,45.33573667702686,Tier_4_Low,0,False,False,False
NLD,Netherlands,2018,84.82590933572725,Tier_2_Good,2,True,True,False
NLD,Netherlands,2019,85.57373282365228,Tier_2_Good,2,True,True,False
NLD,Netherlands,2020,85.03579324634714,Tier_2_Good,2,True,True,False
NLD,Netherlands,2021,86.28376104498045,Tier_2_Good,2,True,True,False
NLD,Netherlands,2022,86.64052836824591,Tier_2_Good,2,True,True,False
NOR,Norway,2018,87.65224812416182,Tier_2_Good,2,True,True,False
NOR,Norway,2019,87.84984446115214,Tier_2_Good,2,True,True,False
NOR,Norway,2020,86.37565306374321,Tier_2_Good,2,True,True,False
NOR,Norway,2021,88.85075429707646,Tier_2_Good,2,True,True,False
NOR,Norway,2022,90.02090880495362,Tier_2_Good,2,True,True,False
NPL,Nepal,2018,30.65580220412939,Tier_4_Low,0,False,False,False
NPL,Nepal,2019,32.36034002222727,Tier_4_Low,0,False,False,False
NPL,Nepal,2020,32.98310620478543,Tier_4_Low,0,False,False,False
NPL,Nepal,2021,34.54334852716018,Tier_4_Low,0,False,False,False
NPL,Nepal,2022,36.48329890422392,Tier_4_Low,0,False,False,False
NRU,Nauru,2018,67.50744467514617,,1,False,True,False
NRU,Nauru,2019,68.75198167679024,,1,False,True,False
NRU,Nauru,2020,70.28276140002379,,1,False,True,False
NRU,Nauru,2021,72.77196200894224,,1,False,True,False
NRU,Nauru,2022,73.95953346465812,Tier_2_Good,2,True,True,False
NZL,New Zealand,2018,81.40904846803917,Tier_2_Good,2,True,True,False
NZL,New Zealand,2019,81.73649113532278,Tier_2_Good,2,True,True,False
NZL,New Zealand,2020,81.74962822919089,Tier_2_Good,2,True,True,False
NZL,New Zealand,2021,83.14139502746919,Tier_2_Good,2,True,True,False
NZL,New Zealand,2022,83.71598970106861,Tier_2_Good,2,True,True,False
OMN,Oman,2018,69.00310863476585,,1,False,True,False
OMN,Oman,2019,70.32008940624216,,1,False,True,False
OMN,Oman,2020,70.907996291689,,1,False,True,False
OMN,Oman,2021,71.69818199105033,,1,False,True,False
OMN,Oman,2022,72.79340315365904,,1,False,True,False
OSS,Other small states,2018,59.55938005949626,Tier_2_Good,2,True,True,False
OSS,Other small states,2019,60.985341736675295,Tier_2_Good,2,True,True,False
OSS,Other small states,2020,60.59613267593924,Tier_2_Good,2,True,True,False
OSS,Other small states,2021,62.60920801099511,Tier_2_Good,2,True,True,False
OSS,Other small states,2022,63.2278184989251,Tier_2_Good,2,True,True,False
PAK,Pakistan,2018,23.47501980985099,Tier_4_Low,0,False,False,False
PAK,Pakistan,2019,23.647351858572485,Tier_4_Low,0,False,False,False
PAK,Pakistan,2020,23.532139591668326,Tier_4_Low,0,False,False,False
PAK,Pakistan,2021,32.35442151335322,Tier_4_Low,0,False,False,False
PAK,Pakistan,2022,34.698734598928645,Tier_4_Low,0,False,False,False
PAN,Panama,2018,62.16814321896012,,1,False,True,False
PAN,Panama,2019,63.1385123553508,,1,False,True,False
PAN,Panama,2020,61.93126134118362,,1,False,True,False
PAN,Panama,2021,62.425543018230904,,1,False,True,False
PAN,Panama,2022,64.07968951577199,,1,False,True,False
PER,Peru,2018,59.192777451257214,,1,False,True,False
PER,Peru,2019,60.796724746635704,,1,False,True,False
PER,Peru,2020,60.00193632568569,,1,False,True,False
PER,Peru,2021,62.930271675092015,Tier_2_Good,2,True,True,False
PER,Peru,2022,64.66391993118204,Tier_2_Good,2,True,True,False
PHL,Philippines,2018,42.75799727741446,Tier_4_Low,0,False,False,False
PHL,Philippines,2019,43.11896380966274,Tier_4_Low,0,False,False,False
PHL,Philippines,2020,44.890688068588396,Tier_4_Low,0,False,False,False
PHL,Philippines,2021,49.116895702576294,Tier_4_Low,0,False,False,False
PHL,Philippines,2022,52.632010117229214,Tier_3_Moderate,1,True,False,False
PLW,Palau,2018,67.89335822611581,,1,False,True,False
PLW,Palau,2019,69.00001146845092,,1,False,True,False
PLW,Palau,2020,68.3684012029805,,1,False,True,False
PLW,Palau,2021,67.83697042861172,Tier_2_Good,2,True,True,False
PLW,Palau,2022,68.65018138071187,Tier_2_Good,2,True,True,False
PNG,Papua New Guinea,2018,25.460563429701324,Tier_4_Low,0,False,False,False
PNG,Papua New Guinea,2019,26.04463542330261,Tier_4_Low,0,False,False,False
PNG,Papua New Guinea,2020,26.194470615775845,Tier_4_Low,0,False,False,False
PNG,Papua New Guinea,2021,26.955959302530935,Tier_4_Low,0,False,False,False
PNG,Papua New Guinea,2022,28.588644528654445,Tier_4_Low,0,False,False,False
POL,Poland,2018,64.41625958607518,Tier_2_Good,2,True,True,False
POL,Poland,2019,65.46735812526319,Tier_2_Good,2,True,True,False
POL,Poland,2020,66.235007942218,Tier_2_Good,2,True,True,False
POL,Poland,2021,67.95629132884577,Tier_2_Good,2,True,True,False
POL,Poland,2022,68.82550588954717,Tier_2_Good,2,True,True,False
PRE,Pre-demographic dividend,2018,31.599340876885734,Tier_4_Low,0,False,False,False
PRE,Pre-demographic dividend,2019,32.76609183137882,Tier_4_Low,0,False,False,False
PRE,Pre-demographic dividend,2020,30.91792041839847,Tier_4_Low,0,False,False,False
PRE,Pre-demographic dividend,2021,32.044747037907875,Tier_4_Low,0,False,False,False
PRE,Pre-demographic dividend,2022,33.62118960615257,Tier_4_Low,0,False,False,False
PRI,Puerto Rico (US),2018,70.45128167136573,,1,False,True,False
PRI,Puerto Rico (US),2019,72.60441090700442,,1,False,True,False
PRI,Puerto Rico (US),2020,77.14826013592254,,1,False,True,False
PRI,Puerto Rico (US),2021,75.06885963165479,,1,False,True,False
PRI,Puerto Rico (US),2022,76.40455214070019,,1,False,True,False
PRK,"Korea, Dem. People's Rep.",2018,57.021513768827255,,1,False,True,False
PRK,"Korea, Dem. People's Rep.",2019,62.131815695441354,,1,False,True,False
PRK,"Korea, Dem. People's Rep.",2020,57.034682193406255,,1,False,True,False
PRK,"Korea, Dem. People's Rep.",2021,56.36441050434675,,1,False,True,False
PRK,"Korea, Dem. People's Rep.",2022,58.40397789304606,,1,False,True,False
PRT,Portugal,2018,67.55028961039258,Tier_2_Good,2,True,True,False
PRT,Portugal,2019,67.91006446370693,Tier_2_Good,2,True,True,False
PRT,Portugal,2020,68.10954332754388,Tier_2_Good,2,True,True,False
PRT,Portugal,2021,69.85471282700159,Tier_2_Good,2,True,True,False
PRT,Portugal,2022,70.81015535595563,Tier_2_Good,2,True,True,False
PRY,Paraguay,2018,56.42162990302712,,1,False,True,False
PRY,Paraguay,2019,57.298367835613895,Tier_2_Good,2,True,True,False
PRY,Paraguay,2020,57.96040969573507,Tier_2_Good,2,True,True,False
PRY,Paraguay,2021,59.86485752249964,Tier_2_Good,2,True,True,False
PRY,Paraguay,2022,60.05665241163211,Tier_2_Good,2,True,True,False
PSE,West Bank and Gaza,2018,51.30850353386334,Tier_4_Low,0,False,False,False
PSE,West Bank and Gaza,2019,53.19128641660988,Tier_4_Low,0,False,False,False
PSE,West Bank and Gaza,2020,53.51619448133729,Tier_4_Low,0,False,False,False
PSE,West Bank and Gaza,2021,55.10228628403575,Tier_4_Low,0,False,False,False
PSE,West Bank and Gaza,2022,58.69468260431043,Tier_4_Low,0,False,False,False
PSS,Pacific island small states,2018,45.38664258097813,Tier_4_Low,0,False,False,False
PSS,Pacific island small states,2019,38.39575436065196,Tier_4_Low,0,False,False,False
PSS,Pacific island small states,2020,37.230208491301745,Tier_4_Low,0,False,False,False
PSS,Pacific island small states,2021,36.728105680106154,Tier_4_Low,0,False,False,False
PSS,Pacific island small states,2022,46.156098726925975,Tier_4_Low,0,False,False,False
PST,Post-demographic dividend,2018,80.11791657009701,Tier_2_Good,2,True,True,False
PST,Post-demographic dividend,2019,80.81038757387518,Tier_2_Good,2,True,True,False
PST,Post-demographic dividend,2020,80.10637961819675,Tier_2_Good,2,True,True,False
PST,Post-demographic dividend,2021,81.38781232602682,Tier_2_Good,2,True,True,False
PST,Post-demographic dividend,2022,82.33091278678818,Tier_2_Good,2,True,True,False
PYF,French Polynesia,2018,67.63285369176154,Tier_2_Good,2,True,True,False
PYF,French Polynesia,2019,68.49108397622302,Tier_2_Good,2,True,True,False
PYF,French Polynesia,2020,68.73398645967596,Tier_2_Good,2,True,True,False
PYF,French Polynesia,2021,68.27110909412407,Tier_2_Good,2,True,True,False
PYF,French Polynesia,2022,68.2202958819107,,1,False,True,False
QAT,Qatar,2018,89.49135354121958,Tier_2_Good,2,True,True,False
QAT,Qatar,2019,89.48282291893665,Tier_2_Good,2,True,True,False
QAT,Qatar,2020,88.08101038990448,Tier_2_Good,2,True,True,False
QAT,Qatar,2021,90.03200604636686,Tier_2_Good,2,True,True,False
QAT,Qatar,2022,91.02496845295471,Tier_2_Good,2,True,True,False
ROU,Romania,2018,58.80767039756559,,1,False,True,False
ROU,Romania,2019,60.04460071741961,,1,False,True,False
ROU,Romania,2020,61.27086102133574,,1,False,True,False
ROU,Romania,2021,63.465799482474424,,1,False,True,False
ROU,Romania,2022,64.46040116798024,,1,False,True,False
RUS,Russia,2018,66.09025028914893,Tier_2_Good,2,True,True,False
RUS,Russia,2019,66.91058249610971,Tier_2_Good,2,True,True,False
RUS,Russia,2020,66.864790170974,Tier_2_Good,2,True,True,False
RUS,Russia,2021,68.91690808056381,Tier_2_Good,2,True,True,False
RUS,Russia,2022,70.7622536633106,Tier_2_Good,2,True,True,False
RWA,Rwanda,2018,20.64647202272732,Tier_4_Low,0,False,False,False
RWA,Rwanda,2019,21.59742716502314,Tier_4_Low,0,False,False,False
RWA,Rwanda,2020,22.746825416912404,Tier_4_Low,0,False,False,False
RWA,Rwanda,2021,23.2376488659808,Tier_4_Low,0,False,False,False
RWA,Rwanda,2022,25.774475206003082,Tier_4_Low,0,False,False,False
SAS,South Asia,2018,26.975413218531532,Tier_4_Low,0,False,False,False
SAS,South Asia,2019,29.690067283094493,Tier_4_Low,0,False,False,False
SAS,South Asia,2020,32.57677671579219,Tier_4_Low,0,False,False,False
SAS,South Asia,2021,35.32294058585613,Tier_4_Low,0,False,False,False
SAS,South Asia,2022,37.71896342174786,Tier_4_Low,0,False,False,False
SAU,Saudi Arabia,2018,73.81781106648675,,1,False,True,False
SAU,Saudi Arabia,2019,75.1647740274546,,1,False,True,False
SAU,Saudi Arabia,2020,75.35487101969441,,1,False,True,False
SAU,Saudi Arabia,2021,78.06270867952337,,1,False,True,False
SAU,Saudi Arabia,2022,79.30854985994574,,1,False,True,False
SDN,Sudan,2018,19.862870324785195,Tier_4_Low,0,False,False,False
SDN,Sudan,2019,20.195581597461057,Tier_4_Low,0,False,False,False
SDN,Sudan,2020,20.442300449385648,Tier_4_Low,0,False,False,False
SDN,Sudan,2021,24.43337285982661,Tier_4_Low,0,False,False,False
SDN,Sudan,2022,27.478701633861906,Tier_4_Low,0,False,False,False
SEN,Senegal,2018,32.0695170310258,Tier_4_Low,0,False,False,False
SEN,Senegal,2019,34.54205871171098,Tier_4_Low,0,False,False,False
SEN,Senegal,2020,37.41976381496553,Tier_4_Low,0,False,False,False
SEN,Senegal,2021,38.727878130060795,Tier_4_Low,0,False,False,False
SEN,Senegal,2022,39.51714000917062,Tier_4_Low,0,False,False,False
SGP,Singapore,2018,86.31237466916103,Tier_2_Good,2,True,True,False
SGP,Singapore,2019,86.71266157274674,Tier_2_Good,2,True,True,False
SGP,Singapore,2020,87.05856629019678,Tier_2_Good,2,True,True,False
SGP,Singapore,2021,90.2653914885475,Tier_2_Good,2,True,True,False
SGP,Singapore,2022,90.38853421020234,Tier_2_Good,2,True,True,False
SLB,Solomon Islands,2018,33.40951382226087,Tier_4_Low,0,False,False,False
SLB,Solomon Islands,2019,34.01888300467427,Tier_4_Low,0,False,False,False
SLB,Solomon Islands,2020,34.151130757333526,Tier_4_Low,0,False,False,False
SLB,Solomon Islands,2021,34.714417299506174,Tier_4_Low,0,False,False,False
SLB,Solomon Islands,2022,34.84128269359715,Tier_4_Low,0,False,False,False
SLE,Sierra Leone,2018,23.385707740061015,Tier_4_Low,0,False,False,False
SLE,Sierra Leone,2019,23.911174317895075,Tier_4_Low,0,False,False,False
SLE,Sierra Leone,2020,24.273764325369317,Tier_4_Low,0,False,False,False
SLE,Sierra Leone,2021,25.203938909644965,Tier_4_Low,0,False,False,False
SLE,Sierra Leone,2022,26.073368605618235,Tier_4_Low,0,False,False,False
SLV,El Salvador,2018,47.32005818616944,Tier_4_Low,0,False,False,False
SLV,El Salvador,2019,49.62021836022831,Tier_4_Low,0,False,False,False
SLV,El Salvador,2020,49.85933438327971,Tier_4_Low,0,False,False,False
SLV,El Salvador,2021,52.014389101165285,Tier_4_Low,0,False,False,False
SLV,El Salvador,2022,53.53726871525386,,1,False,True,False
SMR,San Marino,2018,82.69042342718093,Tier_2_Good,2,True,True,False
SMR,San Marino,2019,77.4357471688163,,1,False,True,False
SMR,San Marino,2020,79.65832045568791,Tier_2_Good,2,True,True,False
SMR,San Marino,2021,82.17926573680008,Tier_2_Good,2,True,True,False
SMR,San Marino,2022,86.73566743240191,Tier_2_Good,2,True,True,False
SOM,"Somalia, Fed. Rep.",2018,22.807940205753983,Tier_4_Low,0,False,False,False
SOM,"Somalia, Fed. Rep.",2019,14.731850822888761,Tier_4_Low,0,False,False,False
SOM,"Somalia, Fed. Rep.",2020,17.745067108006932,Tier_4_Low,0,False,False,False
SOM,"Somalia, Fed. Rep.",2021,20.68090406668533,Tier_4_Low,0,False,False,False
SOM,"Somalia, Fed. Rep.",2022,22.089354455257556,Tier_4_Low,0,False,False,False
SRB,Serbia,2018,57.48340373423923,,1,False,True,False
SRB,Serbia,2019,59.07633875195922,,1,False,True,False
SRB,Serbia,2020,59.64298822216652,,1,False,True,False
SRB,Serbia,2021,61.92798719731333,Tier_2_Good,2,True,True,False
SRB,Serbia,2022,63.27335856444126,Tier_2_Good,2,True,True,False
SSA,Sub-Saharan Africa (excluding high income),2018,32.38237002766733,Tier_4_Low,0,False,False,False
SSA,Sub-Saharan Africa (excluding high income),2019,33.73455592942206,Tier_4_Low,0,False,False,False
SSA,Sub-Saharan Africa (excluding high income),2020,33.90284862517001,Tier_4_Low,0,False,False,False
SSA,Sub-Saharan Africa (excluding high income),2021,35.316707362465756,Tier_4_Low,0,False,False,False
SSA,Sub-Saharan Africa (excluding high income),2022,36.416903541280384,Tier_4_Low,0,False,False,False
SSD,South Sudan,2018,33.301529088773634,Tier_4_Low,0,False,False,False
SSD,South Sudan,2019,18.176965722874957,Tier_4_Low,0,False,False,False
SSD,South Sudan,2020,49.75965380258135,,1,False,True,False
SSD,South Sudan,2021,49.91214208823767,,1,False,True,False
SSD,South Sudan,2022,49.74766289344958,,1,False,True,False
SSF,Sub-Saharan Africa,2018,31.345679343249643,Tier_4_Low,0,False,False,False
SSF,Sub-Saharan Africa,2019,32.642183574223196,Tier_4_Low,0,False,False,False
SSF,Sub-Saharan Africa,2020,32.72011794491481,Tier_4_Low,0,False,False,False
SSF,Sub-Saharan Africa,2021,34.095905233942055,Tier_4_Low,0,False,False,False
SSF,Sub-Saharan Africa,2022,35.137266214054925,Tier_4_Low,0,False,False,False
SST,Small states,2018,55.92087600799114,,1,False,True,False
SST,Small states,2019,57.23458332933532,,1,False,True,False
SST,Small states,2020,57.184804677497915,,1,False,True,False
SST,Small states,2021,59.02254083587893,,1,False,True,False
SST,Small states,2022,60.2015885068731,,1,False,True,False
STP,Sao Tome and Principe,2018,35.989663652663495,Tier_4_Low,0,False,False,False
STP,Sao Tome and Principe,2019,38.21091230267354,Tier_4_Low,0,False,False,False
STP,Sao Tome and Principe,2020,40.91861540147155,Tier_4_Low,0,False,False,False
STP,Sao Tome and Principe,2021,42.52270367086418,Tier_4_Low,0,False,False,False
STP,Sao Tome and Principe,2022,43.88530874034163,Tier_4_Low,0,False,False,False
SUR,Suriname,2018,52.52239510513502,,1,False,True,False
SUR,Suriname,2019,54.49626070892648,,1,False,True,False
SUR,Suriname,2020,54.848327354066136,Tier_4_Low,0,False,False,False
SUR,Suriname,2021,54.88317907523725,Tier_4_Low,0,False,False,False
SUR,Suriname,2022,57.09998642413331,,1,False,True,False
SVK,Slovakia,2018,66.07942305317214,Tier_2_Good,2,True,True,False
SVK,Slovakia,2019,66.7926647367938,Tier_2_Good,2,True,True,False
SVK,Slovakia,2020,68.67641615936913,Tier_2_Good,2,True,True,False
SVK,Slovakia,2021,69.48955779449157,Tier_2_Good,2,True,True,False
SVK,Slovakia,2022,69.6681599404866,Tier_2_Good,2,True,True,False
SVN,Slovenia,2018,68.48784978053628,Tier_2_Good,2,True,True,False
SVN,Slovenia,2019,69.55907568321221,Tier_2_Good,2,True,True,False
SVN,Slovenia,2020,70.29071714727141,Tier_2_Good,2,True,True,False
SVN,Slovenia,2021,71.88432947238253,Tier_2_Good,2,True,True,False
SVN,Slovenia,2022,71.96434979671886,Tier_2_Good,2,True,True,False
SWE,Sweden,2018,83.47660148078889,Tier_2_Good,2,True,True,False
SWE,Sweden,2019,84.80401023479189,Tier_2_Good,2,True,True,False
SWE,Sweden,2020,84.73502367053636,Tier_2_Good,2,True,True,False
SWE,Sweden,2021,85.70724864424173,Tier_2_Good,2,True,True,False
SWE,Sweden,2022,85.61580018195825,Tier_2_Good,2,True,True,False
SWZ,Eswatini,2018,37.202976361603966,Tier_4_Low,0,False,False,False
SWZ,Eswatini,2019,38.620944412959034,Tier_4_Low,0,False,False,False
SWZ,Eswatini,2020,39.19955012663466,Tier_4_Low,0,False,False,False
SWZ,Eswatini,2021,41.35628560442361,Tier_4_Low,0,False,False,False
SWZ,Eswatini,2022,42.285896020227405,Tier_4_Low,0,False,False,False
SXM,Sint Maarten (Dutch part),2018,81.49538035365104,Tier_2_Good,2,True,True,False
SXM,Sint Maarten (Dutch part),2019,81.97034127445423,Tier_2_Good,2,True,True,False
SXM,Sint Maarten (Dutch part),2020,80.54200980505395,,1,False,True,False
SXM,Sint Maarten (Dutch part),2021,81.36013069803664,,1,False,True,False
SXM,Sint Maarten (Dutch part),2022,83.38480243142904,Tier_2_Good,2,True,True,False
SYC,Seychelles,2018,60.53493353069384,,1,False,True,False
SYC,Seychelles,2019,62.83476713160036,,1,False,True,False
SYC,Seychelles,2020,61.49178486944344,,1,False,True,False
SYC,Seychelles,2021,62.249663018021366,,1,False,True,False
SYC,Seychelles,2022,63.58899675228037,,1,False,True,False
SYR,Syrian Arab Republic,2018,30.20243030517335,Tier_4_Low,0,False,False,False
SYR,Syrian Arab Republic,2019,36.903649864445484,Tier_4_Low,0,False,False,False
SYR,Syrian Arab Republic,2020,35.176800458094434,Tier_4_Low,0,False,False,False
SYR,Syrian Arab Republic,2021,36.88976711336532,Tier_4_Low,0,False,False,False
SYR,Syrian Arab Republic,2022,40.489234996920175,Tier_4_Low,0,False,False,False
TCA,Turks and Caicos Islands,2018,79.93202799255799,Tier_2_Good,2,True,True,False
TCA,Turks and Caicos Islands,2019,79.2246203845288,,1,False,True,False
TCA,Turks and Caicos Islands,2020,75.09205731570917,,1,False,True,False
TCA,Turks and Caicos Islands,2021,77.97940310190971,,1,False,True,False
TCA,Turks and Caicos Islands,2022,79.77216695394675,Tier_2_Good,2,True,True,False
TCD,Chad,2018,18.4510693862843,Tier_4_Low,0,False,False,False
TCD,Chad,2019,18.591991956312828,Tier_4_Low,0,False,False,False
TCD,Chad,2020,18.571031152255422,Tier_4_Low,0,False,False,False
TCD,Chad,2021,19.348366902036464,Tier_4_Low,0,False,False,False
TCD,Chad,2022,20.131106757695846,Tier_4_Low,0,False,False,False
TEA,East Asia & Pacific (IDA & IBRD countries),2018,55.92275365503276,,1,False,True,False
TEA,East Asia & Pacific (IDA & IBRD countries),2019,57.64230203605642,,1,False,True,False
TEA,East Asia & Pacific (IDA & IBRD countries),2020,59.861498338696734,Tier_2_Good,2,True,True,False
TEA,East Asia & Pacific (IDA & IBRD countries),2021,62.69533507892294,Tier_2_Good,2,True,True,False
TEA,East Asia & Pacific (IDA & IBRD countries),2022,64.11549931794332,Tier_2_Good,2,True,True,False
TEC,Europe & Central Asia (IDA & IBRD countries),2018,60.19857327210161,Tier_2_Good,2,True,True,False
TEC,Europe & Central Asia (IDA & IBRD countries),2019,61.34360586343371,Tier_2_Good,2,True,True,False
TEC,Europe & Central Asia (IDA & IBRD countries),2020,61.76336256585612,,1,False,True,False
TEC,Europe & Central Asia (IDA & IBRD countries),2021,63.89142724527436,,1,False,True,False
TEC,Europe & Central Asia (IDA & IBRD countries),2022,65.49721491861308,Tier_2_Good,2,True,True,False
TGO,Togo,2018,24.039351578576674,Tier_4_Low,0,False,False,False
TGO,Togo,2019,25.509176649660105,Tier_4_Low,0,False,False,False
TGO,Togo,2020,27.905036274444875,Tier_4_Low,0,False,False,False
TGO,Togo,2021,29.025453924745435,Tier_4_Low,0,False,False,False
TGO,Togo,2022,30.772755905273083,Tier_4_Low,0,False,False,False
THA,Thailand,2018,53.31953683519988,,1,False,True,False
THA,Thailand,2019,56.65452307534308,,1,False,True,False
THA,Thailand,2020,59.43959197041007,Tier_2_Good,2,True,True,False
THA,Thailand,2021,61.76131161789238,Tier_2_Good,2,True,True,False
THA,Thailand,2022,62.721973031248666,Tier_2_Good,2,True,True,False
TJK,Tajikistan,2018,22.062021037866796,Tier_4_Low,0,False,False,False
TJK,Tajikistan,2019,19.689654574683928,Tier_4_Low,0,False,False,False
