country_iso3,country_name,year,Internet_Users_Pct,GDP_Per_Capita,GNI_Per_Capita,Female_Labor_Participation_Pct,Urban_Population_Pct,GDP_Per_Capita_Log,GNI_Per_Capita_Log,DII,HCI,ESI,GEI,SRI,PSI,SSI,EMRI_Score,Layer1_Internet_Met,Layer1_Urban_Met,Layer1_FLFP_Met,Layer1_Pass,Layer2_GDP_Met,Layer2_GNI_Met,Layer2_Pass,Population_Millions,Layer3_Pop_Met,Layer3_Urban_Met,Layer3_Pass,Layers_Passed,Market_Readiness_Tier,High_Readiness
KWT,Kuwait,2021,99.7,34018.6342592913,35990.0,47.507,100.0,10.434693115136369,10.491024186183038,99.78410298901385,63.5279805664091,75.83105233600585,88.84612999417308,99.87663027943648,79.2383553851702,75.83105233600585,83.40549651041472,True,True,False,False,True,True,True,,False,True,False,1,,0
KWT,Kuwait,2022,99.74729919,39981.7691035833,39120.00000000001,49.616,100.0,10.596203867876566,10.57441468619423,99.81814216815741,66.05284974916987,77.67229260270793,89.80628991125216,99.89608123894709,80.56906352465319,77.67229260270793,84.61032211003555,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LAC,Latin America & Caribbean (excluding high income),2018,62.6,8484.48335233409,8317.70968740116,52.0029282826457,79.39536132929,9.046112141553701,9.026262436139332,65.92111713231495,56.294092892412856,54.03442197390647,60.725892827997875,70.29246384025708,55.864345360947695,54.03442197390647,59.9359735579582,False,True,True,False,True,True,True,,False,True,False,1,,0
LAC,Latin America & Caribbean (excluding high income),2019,67.9,8282.78290882792,8394.09604744509,52.5920683159216,79.6346434391868,9.022055016091443,9.035403010475983,69.81849011856556,56.495776489493586,53.9322035948702,62.820767022246024,72.63838048787,56.01020654019112,53.9322035948702,61.38376413128838,False,True,True,False,True,True,True,,False,True,False,1,,0
LAC,Latin America & Caribbean (excluding high income),2020,73.3,6904.27677369596,7324.28303390113,48.5519551668175,79.8692548857256,8.840041148124223,8.899087072579212,73.78620490126112,52.5864325274974,51.51940930699911,64.03567301981069,75.02217262790319,53.834938037470216,51.51940930699911,61.13296842608295,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LAC,Latin America & Caribbean (excluding high income),2021,75.3,7970.6164425206,7765.44476204419,51.1579741460821,80.0850327420149,8.983642567094506,8.957567779066892,75.300538920255,55.29882104274627,53.03151022737943,65.7445487638375,75.99467865649909,54.76814688158829,53.03151022737943,62.79351392565036,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LAC,Latin America & Caribbean (excluding high income),2022,76.6,9111.34927084769,8351.00693010608,52.010624115289,80.294444140205,9.117385835258046,9.030257139876156,76.30889978726411,56.81792667734585,54.585206105195624,67.10666802350102,76.67489508441263,55.928091048726294,54.585206105195624,64.05807722424811,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LAO,Laos,2018,36.27130127,2545.1075420814996,2460.0,57.066,35.2050070032013,7.842321017848811,7.8083230503910555,31.609601693557824,50.76833876113213,35.552502515108316,32.64468114840235,28.737468005417313,36.42901575152408,35.552502515108316,36.72531029492733,False,False,True,False,False,False,False,,False,False,False,0,Tier_4_Low,0
LAO,Laos,2019,47.03229904,2589.3208103523702,2520.000000000002,58.125,35.9072880879451,7.859537012023862,7.8324109271879205,39.59799159941068,51.571050405082346,35.87003608280989,37.33300270622358,33.651070418210935,36.81339926897691,35.87003608280989,39.96096424091276,False,False,True,False,False,False,False,,False,False,False,0,Tier_4_Low,0
LAO,Laos,2020,54.0,2583.7773069613104,2470.000000000002,58.68,36.6185033569111,7.85739463505412,7.812378205988611,44.85961622280308,51.910448257136835,35.69460182926731,40.350716918507075,37.010958661618254,36.49372610294076,35.69460182926731,41.906184332751586,False,False,True,False,False,False,False,,False,False,False,0,Tier_4_Low,0
LAO,Laos,2021,62.0,2526.0510501852896,2500.0,60.323,37.33877826835699,7.834808309077803,7.824445930877619,50.86729158326875,52.79692218250203,35.62644674791322,43.67597135808658,40.801661344982264,36.6862974357987,35.62644674791322,44.299212033182656,False,False,True,False,False,False,False,,False,False,False,0,Tier_4_Low,0
LAO,Laos,2022,64.54000092,2046.4044025562089,2300.0,61.37,38.0682382805397,7.624328124798983,7.741099090035366,52.94883543773753,51.93420612395294,33.42903071021708,43.66365056282224,42.353422356157694,35.35628598972156,33.42903071021708,44.11864365264938,False,False,True,False,False,False,False,,False,False,False,0,Tier_4_Low,0
LBN,Lebanon,2018,80.90000153,9174.53666204759,8700.0,28.47,89.272833088641,9.124296162988498,9.071193240566025,82.52498801389909,41.81091121103135,54.96213700564037,70.99625893967882,84.68632164452623,56.581330954703525,54.96213700564037,63.960354650982,True,True,False,False,True,True,True,,False,True,False,1,,0
LBN,Lebanon,2019,81.48120117,8905.88005497437,8630.0,29.286,89.4986743521503,9.094579296963557,9.063115652219658,83.02177164045423,42.116495613172106,54.681332781697925,71.11452936809862,85.0823685878164,56.45243242839103,54.681332781697925,64.11400826660307,True,True,False,False,True,True,True,,False,True,False,1,,0
LBN,Lebanon,2020,82.0664978,5561.19166950397,6350.0,25.944,89.729499798117,8.623747494736651,8.756367559802975,83.52323657003,36.55093508531114,48.805946835662525,68.66639438050508,85.4835660995524,51.55748416336108,48.805946835662525,60.96322733282723,True,True,False,False,True,True,True,,False,True,False,1,,0
LBN,Lebanon,2021,82.65599823,4045.3739106623398,4770.0,23.882,89.965362045441,8.305576428351998,8.470311205516108,84.02947796344615,32.91555622639633,44.207108877227526,67.11031818421935,85.88999469204165,46.992725360508494,44.207108877227526,58.641561779124636,True,True,False,False,False,True,False,,False,True,False,0,Tier_4_Low,0
LBN,Lebanon,2022,81.46479797,3654.35845534878,4130.0,22.339,90.206313713022,8.203949439973922,8.326274787396764,83.25599563403416,31.188704915285697,42.31797485303885,66.08438681913731,85.56768039331247,44.694256902498736,42.31797485303885,57.265866016320246,True,True,False,False,False,False,False,,False,True,False,0,Tier_4_Low,0
LBR,Liberia,2018,17.277700419999995,692.2031271297965,620.0,72.024,52.3245795497906,6.541323068982165,6.431331081933479,23.892780575600515,50.863974563338296,15.093819621843528,21.224352482093376,32.83078601416388,14.455596474948287,15.093819621843528,26.77051845914923,False,True,True,False,False,False,False,,False,True,False,0,Tier_4_Low,0
LBR,Liberia,2019,19.89579964,658.1641807705091,600.0,72.08,52.85526226447,6.490972639695553,6.398594934535208,25.961418455678633,50.53321539834552,14.466046721388704,22.130740370616614,34.276443697828924,13.933207740112206,14.466046721388704,27.247548554791717,False,True,True,False,False,False,False,,False,True,False,0,Tier_4_Low,0
LBR,Liberia,2020,22.91069984,616.7878670067148,570.0,71.393,53.3878685572381,6.426145141260741,6.3473892096560105,28.316285601308806,49.621809031328425,13.585508266687297,23.116430777733832,35.88661636241535,13.116089784520984,13.585508266687297,27.61172396573173,False,True,True,False,False,False,False,,False,True,False,0,Tier_4_Low,0
LBR,Liberia,2021,26.382299419999995,667.9661051431904,630.0,71.703,53.9224618859098,6.505733393886854,6.447305862541213,31.000510360276596,50.39954062102504,14.962166600679058,25.131531553286592,37.685980296242626,14.710514847884218,14.962166600679058,29.32338003418527,False,True,True,False,False,False,False,,False,True,False,0,Tier_4_Low,0
LBR,Liberia,2022,30.380100249999998,744.6171752373866,680.0,71.919,54.4591057083,6.614212298563937,6.523562306149512,34.064132281927904,51.3274865162466,16.360385112343415,27.53177034196069,39.70316104566467,15.927380919966428,16.360385112343415,31.18785788257633,False,True,True,False,False,False,False,,False,True,False,0,Tier_4_Low,0
LBY,Libya,2018,47.5,11196.5854810844,11000.0,34.039,87.818484275334,9.323453451996,9.305741456739435,57.98281198774749,46.8229929102535,58.28351801555827,58.08398084307969,69.9398767220305,60.32414602741907,58.28351801555827,57.26598144213006,False,True,False,False,True,True,True,,False,True,False,1,,0
LBY,Libya,2019,71.40409851,9963.19489084483,10100.0,33.993,87.8220115209342,9.206753435689464,9.220389707829185,75.18678305237493,45.9439302145534,56.75287593797748,67.23522653062801,79.7724692387745,58.96214115901396,56.75287593797748,62.77068448334043,True,True,False,False,True,True,True,,False,True,False,1,,0
LBY,Libya,2020,74.35810089,6650.33810585348,7000.0,31.009,87.8278267096263,8.802573332333422,8.853808274977197,77.31467246364265,41.09261843861351,50.885353856490404,66.09723495759783,80.99129432660538,53.11239932494401,50.885353856490404,60.2886231286707,True,True,False,False,True,True,True,,False,True,False,1,,0
LBY,Libya,2021,77.438797,4935.82787349801,6950.0,31.353,87.8365018271835,8.504478273056792,8.846640813100485,79.53473219335027,39.142357402397614,48.65787199095975,65.629892329628,82.26420863408902,52.99802418799801,48.65787199095975,59.96583504172853,True,True,False,False,False,True,False,,False,True,False,0,Tier_4_Low,0
LBY,Libya,2022,80.64720154,5986.63694851258,6010.0,33.631,87.8486088593786,8.697452113860537,8.701346403039162,81.84789134243071,42.004392728631075,48.903555131529004,68.07606212860128,83.59202716929582,50.67948125967842,48.903555131529004,61.323497219973696,True,True,False,False,True,True,True,,False,True,False,1,,0
LCA,Saint Lucia,2018,60.11259842,11642.6984727769,11060.0,63.882,22.926124105514397,9.362520409028408,9.311180686902254,44.49808776019559,66.19594663281146,58.61134512431754,48.4572561380519,30.00365541146699,60.41094281901061,58.61134512431754,52.903732984543524,False,False,True,False,True,True,True,,False,False,False,1,,0
LCA,Saint Lucia,2019,61.08050156,11794.0597229805,11100.0,64.312,24.2476974658382,9.375436055244005,9.314790473332646,45.65412404425021,66.56502114383596,58.734179734445135,49.23683448655821,31.32064514695672,60.46854616932117,58.734179734445135,53.51268275372464,False,False,True,False,True,True,True,,False,False,False,1,,0
LCA,Saint Lucia,2020,62.06399918,8411.07474936367,8560.0,49.331,25.752438656099798,9.037423422822538,9.054972284742485,46.885065914891676,54.52178460214665,54.200232805568064,48.02132195222388,32.77141366695401,56.322484228257686,54.200232805568064,49.88720358528783,False,False,True,False,True,True,True,,False,False,False,1,,0
LCA,Saint Lucia,2021,63.06330109,10459.1321248092,9860.0,60.375,27.4443458949551,9.255326368974051,9.19634286233233,48.19245444482079,63.172327747290936,56.914648953355176,50.09358506735485,34.35882741518487,58.5784124006151,56.914648953355176,53.21432388731767,False,False,True,False,True,True,True,,False,False,False,1,,0
LCA,Saint Lucia,2022,66.95159912,13103.8243147472,11740.0,62.68,29.097678526676,9.480735709696429,9.370842268630211,51.56551696347768,66.28778122137183,59.9480432230514,53.388676550211486,37.107467107259104,61.36299553975418,59.9480432230514,56.32186021062912,False,False,True,False,True,True,True,,False,False,False,1,,0
LCN,Latin America & Caribbean,2018,63.5,8778.37906311973,8483.55677805826,51.5981868332281,80.019051151549,9.080160962387913,9.046002940365062,66.7856496578638,56.283101432642184,54.43982097318613,61.43887814463721,71.09625598712847,56.17935545978572,54.43982097318613,60.43443690344607,False,True,True,False,True,True,True,,False,True,False,1,,0
LCN,Latin America & Caribbean,2019,67.8,8539.39776066424,8568.19546653054,52.0805413223399,80.2273019080141,9.05256286188817,9.055929129300603,69.95257710837389,56.390701398446765,54.318090610809456,63.094703201419904,73.00936256795625,56.33775312389372,54.318090610809456,61.589989098812175,False,True,True,False,True,True,True,,False,True,False,1,,0
LCN,Latin America & Caribbean,2020,73.8,7168.64740599577,7487.16168381769,47.9649197766993,80.4373918446532,8.877611756093785,8.921078610314499,74.3435603918332,52.484480635231634,51.968409324460566,64.59180156184435,75.62284310669938,54.185869117871064,51.968409324460566,61.51493993476125,True,True,False,False,True,True,True,,False,True,False,1,,0
LCN,Latin America & Caribbean,2021,75.8,8291.07156305024,7981.792866299451,50.3522034147235,80.6341871510641,9.023055103891107,8.985043612459549,75.85129464873074,55.07036936476327,53.53767845259499,66.307005660073,76.58214961110265,55.206593888498915,53.53767845259499,63.170892064251554,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LCN,Latin America & Caribbean,2022,77.1,9408.84820249156,8596.84876975449,51.1771614349537,80.8277327769,9.149512100939381,9.059267307898804,76.8541393799371,56.51871433456202,55.05056842186686,67.62300907991667,77.25133376741064,56.391022278426625,55.05056842186686,64.40645632993878,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LIE,Liechtenstein,2018,17.003847404362794,174988.775083446,84515.05634747246,70.5678026376375,14.556518494115394,12.07248282310407,11.344696811240942,10.564681697177322,90.20239860502483,94.5663150639529,44.573605848731404,6.456131340772791,92.8608796591092,94.5663150639529,58.712290596148875,False,False,True,False,True,True,True,,False,False,False,1,,0
LIE,Liechtenstein,2019,93.14610291,166907.839305016,78076.61056699311,55.71700334070498,14.607083000595104,12.025203069931244,11.265458618249259,65.37854630083596,80.35913616265546,93.58986897986306,75.62211061028844,37.80345400804155,91.5964321697932,93.58986897986306,76.31613073151817,True,False,True,False,True,True,True,,False,False,False,1,,0
LIE,Liechtenstein,2020,94.34999847,164671.093553454,76563.23646335717,59.606218242395244,14.66666228537651,12.01171146376124,11.245885359801715,66.26565205124989,82.74857456794396,93.33547210998478,76.05241997720536,38.33996335199562,91.2840909039553,93.33547210998478,77.01764337721309,True,False,True,False,True,True,True,,False,False,False,1,,0
LIE,Liechtenstein,2021,95.56939697,201944.830335076,81672.95819716345,59.91189846659642,14.698915937069607,12.215754773762194,11.31049048092007,67.15441415101647,84.42964365640125,95.33648822687002,77.74978910756141,38.86384711652411,92.31503040561246,95.33648822687002,78.40152098872169,True,False,True,False,True,True,True,,False,False,False,1,,0
LIE,Liechtenstein,2022,97.88069916,188055.00323534803,85556.60113093602,59.39366625702614,14.6923070071538,12.144495087001527,11.356945125530453,68.81546050424767,83.57935666419635,95.18833009308752,78.28369217049188,39.80973394533543,93.05633275649812,95.18833009308752,78.83179486940561,True,False,True,False,True,True,True,,False,False,False,1,,0
LKA,Sri Lanka,2018,28.336200710000004,4358.560959060469,4350.000000000002,33.105,19.3241083384127,8.380126633809555,8.378160982720681,20.377658538253527,39.35764429343448,44.01462902336493,28.83299489591071,14.431507850896624,45.5222334997739,44.01462902336493,32.84827437374964,False,False,False,False,False,False,False,,False,False,False,0,Tier_4_Low,0
LKA,Sri Lanka,2019,32.02090073,4081.947727220031,4220.0,34.051,19.4946326418437,8.314574488695381,8.347827345782498,23.088664680981992,39.485480461562474,43.295348448107404,30.00598341180924,16.065350037788903,45.03818294763253,43.295348448107404,33.60405101430791,False,False,False,False,False,False,False,,False,False,False,0,Tier_4_Low,0
LKA,Sri Lanka,2020,36.18473435,3847.6013769563906,3880.0,31.663,19.662189831216097,8.255465082567508,8.263848131368906,26.143450938704476,37.527691614798364,42.19494850606071,31.412844778342258,17.89416430179765,43.698080368171354,42.19494850606071,33.890647128982096,False,False,False,False,False,False,False,,False,False,False,0,Tier_4_Low,0
LKA,Sri Lanka,2021,44.45308724,3996.96240014909,4010.0,31.329,19.8266275195269,8.293540110351062,8.296795865770052,32.15099742965371,37.59126159776231,42.73503800673494,35.07293887835315,21.40872073736454,44.2238455133527,42.73503800673494,36.31031169155666,False,False,False,False,False,False,False,,False,False,False,0,Tier_4_Low,0
LKA,Sri Lanka,2022,48.3,3342.6365025385494,3620.0,31.605,19.9877933196367,8.114814266902194,8.19450550976564,34.97548733843433,36.46657848348477,40.61766480279987,35.65129247928803,23.102762619647446,42.591541961900006,40.61766480279987,36.326163438089054,False,False,False,False,False,False,False,,False,False,False,0,Tier_4_Low,0
LMY,Low & middle income,2018,40.658368348168224,4853.74507668345,4738.402760656969,46.7101018597699,50.8689616562196,8.487711871969614,8.463666406889073,40.21275271439835,48.84317608305574,45.48013669485562,41.83846852517757,41.43350971770681,46.88669064891624,45.48013669485562,44.2077244581047,False,False,False,False,False,True,False,,False,True,False,0,Tier_4_Low,0
LMY,Low & middle income,2019,45.049731773947244,4943.248798584391,4971.12853168189,46.6588336733352,51.3919045639979,8.505980321209616,8.51160330339902,43.55484112784176,48.94338758710495,45.99561868002824,43.87195238308361,43.60300922183384,47.651646109775456,45.99561868002824,45.68895324085778,False,False,False,False,False,True,False,,False,True,False,0,Tier_4_Low,0
LMY,Low & middle income,2020,52.81771520102163,4732.827278296869,4804.725884711221,45.2437864088649,51.808719825947,8.462489304046445,8.477563378613038,49.29003880766743,47.721640401658945,45.40738348675221,46.90969913275738,47.087288375317314,47.10845228105375,45.40738348675221,47.329227632849545,False,False,False,False,False,True,False,,False,True,False,0,Tier_4_Low,0
LMY,Low & middle income,2021,57.722495605018885,5524.243989331191,5302.338169175029,46.3355725822712,52.3095923972594,8.617082686375808,8.576091744512778,52.99393788210727,49.54550528323442,47.319043163349434,49.94321692464645,49.45257495864267,48.680723684332875,47.319043163349434,49.794997874773266,False,True,False,False,True,True,True,,False,True,False,1,,0
LMY,Low & middle income,2022,62.00859528539172,5741.78381882953,5691.38974923044,46.7434940029049,52.6396704057543,8.655699357604785,8.646885430026217,56.193218190372946,50.087575090059545,48.16504046671474,52.007226928879476,51.44467790954948,49.81041751665297,48.16504046671474,51.433311917792025,False,True,False,False,True,True,True,,False,True,False,1,,0
LSO,Lesotho,2018,40.79999924,1170.6556970281872,1250.0,50.356,37.569092747415,7.066173153110228,7.1316985104669115,35.69064356249771,40.82563196675221,24.50308833887486,30.534361347907804,32.243683384335135,25.631745288699687,24.50308833887486,32.054538370787846,False,False,True,False,False,False,False,,False,False,False,0,Tier_4_Low,0
LSO,Lesotho,2019,42.301733569273,1082.0570677751584,1289.9999999999982,48.958,38.6040920446259,6.98754293977259,7.163172390846641,37.13122034154008,39.358956274007014,24.181740606472836,30.933842294236126,33.580932404394545,26.133991333474555,24.181740606472836,32.26490809501516,False,False,True,False,False,False,False,,False,False,False,0,Tier_4_Low,0
LSO,Lesotho,2020,43.65750122,918.5825747044473,1170.0,48.489,39.6329305425532,6.823919843932253,7.065613363597717,38.46460926469928,37.867703862072744,22.212073835645004,30.776833481456784,34.8538712822193,24.577188200950314,22.212073835645004,31.76350084396326,False,False,True,False,False,False,False,,False,False,False,0,Tier_4_Low,0
LSO,Lesotho,2021,45.05670166,1066.586451438232,1190.0,48.252,40.6551760851997,6.973155726777523,7.0825485693553,39.82696267866133,38.80262964186187,23.433714501072124,32.45838443441289,36.14008671601725,24.847432606996687,23.433714501072124,32.92028559904842,False,False,True,False,False,False,False,,False,True,False,0,Tier_4_Low,0
LSO,Lesotho,2022,48.06959915,1030.1258294775707,1270.0,48.441,41.6703965165322,6.9384065226199665,7.147559271189454,42.34818153464923,38.67052688730806,23.699427167634646,33.730302329138624,38.08502174942805,25.8848441835264,23.699427167634646,34.016024379241884,False,False,True,False,False,False,False,,False,True,False,0,Tier_4_Low,0
LTU,Lithuania,2018,79.7225827680518,19247.2315367967,17550.0,56.494,67.1464742010457,9.865174467277434,9.77286620732769,73.98486414208004,65.12994373682878,65.95462535487087,69.69873969289699,68.81655576461966,67.77831296104259,65.95462535487087,68.64022196345941,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LTU,Lithuania,2019,81.5818683764046,19608.7943945553,19200.0,57.226,67.245735168457,9.883784434411067,9.862717639992917,75.35742207156957,65.73364473860076,66.80702044601802,70.59473778420204,69.65017540734672,69.21212176151482,66.80702044601802,69.63354307242341,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LTU,Lithuania,2020,83.05554724,20428.6478157394,19800.0,57.363,67.4254608154297,9.924742449079597,9.893487720457795,76.48045109706919,66.11947090592983,67.35072464889689,71.48097703163805,70.38117221166168,69.70313688340117,67.35072464889689,70.33821673034758,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LTU,Lithuania,2021,86.93054425,23870.4594851722,22050.0,57.369,68.1912117004395,10.080438860537539,10.001113231320568,79.53535127355472,67.2568633228014,69.34299905437875,74.15883346329673,72.50716174539826,71.42057643948834,69.34299905437875,72.47961741136199,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LTU,Lithuania,2022,87.72420219,25085.784063499,23760.0,58.035,68.2866452426813,10.130096455118874,10.075800860133013,80.13969240744004,68.04439226913983,70.30044918876962,74.79655869779253,72.89989936082878,72.61240806978276,70.30044918876962,73.2498004657208,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LUX,Luxembourg,2018,97.061298705829,116926.759593905,80120.0,54.798,92.6709441899184,11.669311583717374,11.291293270979947,95.33701286554175,77.18022886481319,91.20491412527558,93.25321209467637,93.69524871009605,92.00868995293193,91.20491412527558,89.9672425964374,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LUX,Luxembourg,2019,97.120635693272,112696.649059674,79280.0,54.933,93.2589839734767,11.632463839647682,11.280753782446014,95.5841619840545,76.99830749247701,90.85255027889049,93.19929398403904,94.1285437174555,91.840505529332,90.85255027889049,89.9256738873143,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LUX,Luxembourg,2020,98.45962893,116860.02817236002,80090.0,55.927,93.8600689970981,11.668740714395582,11.290918767193082,96.75675980690255,77.89821667043273,91.19776980426474,94.100545281271,95.09714585105527,92.0027137897313,91.19776980426474,90.68831622908414,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LUX,Luxembourg,2021,98.66086333,134965.815442152,86850.0,56.929,94.5861743396533,11.812784215664344,11.371949285707743,97.15402832234827,79.58784260388953,92.89300920980489,95.19057068577109,95.68479761781532,93.29576240461567,92.89300920980489,91.8464409746364,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LUX,Luxembourg,2022,98.24203749,123719.658915996,84190.0,56.998,94.7605400940185,11.725781552649646,11.340843306156405,96.91324015009228,78.9985504364617,92.01139483958454,94.5520096335639,95.63380816368311,92.7993871559962,92.01139483958454,91.32938933003587,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LVA,Latvia,2018,83.5771748630956,17252.1710428626,16010.0,55.639,68.0160346376376,9.755751234136849,9.681031265002055,77.06117179282667,63.786398041710704,64.42523427568398,70.8480940384439,71.00633815234735,66.31285220441835,64.42523427568398,68.94560956499076,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LVA,Latvia,2019,86.13545644343,17294.9751600969,17010.0,55.474,68.066323694246,9.758229103713347,9.741615472609583,78.91974053954198,63.69889907161958,64.92666230004757,71.92623068121982,72.09335494837273,67.27962777449702,64.92666230004757,69.83130186463026,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LVA,Latvia,2020,88.89796078,17564.2321549354,17350.0,55.844,68.1211222872228,9.773676781517532,9.761405420601672,80.92684741576915,64.04803025656611,65.1970293534003,73.16493738569851,73.26749046700937,67.59542687474807,65.1970293534003,70.74336071635119,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LVA,Latvia,2021,91.17964988,20261.8887788916,19310.0,54.167,68.1808791463693,9.916546352973574,9.868430160720726,82.58965625020907,64.01553636000516,67.0911239666579,74.94922712720377,74.2473469135575,69.30327960117809,67.0911239666579,72.07328769041172,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
LVA,Latvia,2022,91.03009059,20221.103686109,20630.0,55.299,68.2570218109034,9.914531527029604,9.934550077987947,82.5084978218285,64.7249302701263,67.60401090610333,74.89363688892459,74.23878912192114,70.35839153932002,67.60401090610333,72.42219499102481,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
MAC,"Macao SAR, China",2018,83.7940896091516,83588.2875009014,72850.0,64.995,100.0,11.333670650920798,11.196171538365103,88.33730795435523,81.25890331262198,88.00231049141092,87.54114090914435,93.33560454534586,90.49078007332561,88.00231049141092,87.47343782674751,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
MAC,"Macao SAR, China",2019,86.4679257062588,81882.6964523869,71690.0,64.713,100.0,11.31305518350937,11.180120495696487,90.26155202512955,80.92843538464703,87.72415100247747,88.52063548989841,94.43517258578831,90.23464474467967,87.72415100247747,88.00115811586781,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
MAC,"Macao SAR, China",2020,87.46230316,36883.6652578543,43910.0,63.655,100.0,10.515551167985214,10.689920137152056,90.977162425312,74.44544183366395,78.00668909507918,84.28454504050991,94.844092814464,82.41224762504359,78.00668909507918,83.28913979483234,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
MAC,"Macao SAR, China",2021,88.46810492,44884.8961602393,46330.0,64.072,100.0,10.711878907686906,10.743566562464396,91.70099440407401,76.14154101364994,79.86409468781213,85.84166156558628,95.2577110880423,83.26831318176428,79.86409468781213,84.55634905924082,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
MAC,"Macao SAR, China",2022,89.48549652,36806.891255461,45390.0,60.026,100.0,10.51346753745855,10.72306912649225,92.43316708888203,72.1090488936571,78.25600747118507,85.10441173385446,95.67609547936117,82.9412243061369,78.25600747118507,83.46627657068343,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
MAF,St. Martin (French part),2018,93.13625177733105,44500.76019425779,64428.0,53.14125,100.0,10.703284022299197,11.073319121292078,95.0604575818811,69.08731276149167,82.43254084674743,87.71129445470694,97.17740433250349,88.53035638798623,82.43254084674743,85.53261767697512,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
MAF,St. Martin (French part),2019,84.59069214145329,19033.0649634889,18503.05826853813,51.0519907435883,100.0,9.853985545649943,9.825745352876169,88.91058830658164,61.56760136010185,66.29507474028655,79.25039926549194,93.66319331804667,68.62213461195992,66.29507474028655,75.26850875328728,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
MAF,St. Martin (French part),2020,95.36287044600002,74043.9367171678,51346.00000000001,53.3376,100.0,11.212427440817553,10.84636179105997,96.662858632453,72.91974565542239,84.32854051909764,91.59242518567201,98.09306207568744,84.90867326323384,84.32854051909764,87.29121497143146,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
MAF,St. Martin (French part),2021,90.5503969526309,21668.3776525323,21250.86626773665,46.18277759526195,100.0,9.983655374807075,9.964199994860307,93.19952982355824,59.39716583952931,68.34384017213691,82.45647654222935,96.11401704203328,70.83153159378365,68.34384017213691,77.20547818463427,True,True,False,False,True,True,True,,False,True,False,1,,0
MAF,St. Martin (French part),2022,96.160046198,113757.76898745056,69850.0,53.5114,100.0,11.641835423841481,11.1541196809749,97.23655150607776,76.15723748369045,89.91039546006367,94.42130877369992,98.42088657490157,89.81973542313149,89.91039546006367,90.28437731544675,True,True,True,True,True,True,True,,False,True,False,2,Tier_2_Good,1
MAR,Morocco,2018,64.8038651924043,3501.6979980468786,3380.0,22.23,61.5695822753314,8.161288807104988,8.125926802707886,61.30956193909755,30.808392444673878,40.40885065294364,52.34687615306465,58.80360151260096,41.497193760789244,40.40885065294364,46.85604877959056,False,True,False,False,False,False,False,,False,True,False,0,Tier_4_Low,0
MAR,Morocco,2019,84.1203630467602,3508.09765625,3510.0,21.999,61.8430450233765,8.163114205418248,8.163656176168432,75.30588532353723,30.67392744485301,40.72317474297422,60.364462022625446,66.93732376016762,42.09926215412907,40.72317474297422,52.082155299290676,True,True,False,False,False,False,False,,False,True,False,0,Tier_4_Low,0
MAR,Morocco,2020,84.12036305,3268.0302734375,3260.0,20.688,62.0933436005366,8.092248667445325,8.089789175789319,75.39290793731378,29.31943076218094,39.61786684628107,60.009725345055244,67.11136898438997,40.92052574374074,39.61786684628107,51.42074185565349,True,True,False,False,False,False,False,,False,True,False,0,Tier_4_Low,0
MAR,Morocco,2021,88.13031937,3785.9362792968786,3630.0,20.697000000000003,62.3173276600289,8.239312601590939,8.197263371414335,78.35657358876695,30.39589293991941,41.54608480761715,62.567229512744696,68.91614036504394,42.635550679235834,41.54608480761715,53.46673524278235,True,True,False,False,False,False,False,,False,True,False,0,Tier_4_Low,0
